geographicAreaFS,Geographic Area,measuredItemFS,Item,measuredElementFS,Element,timePointYears,Year,Value,Status
102,"Iran, Islamic Rep of",71,Rye,41,Productivity Indicator,2011,2011,0,C
102,"Iran, Islamic Rep of",79,Millet,41,Productivity Indicator,2011,2011,9170.87778,C
102,"Iran, Islamic Rep of",110,Wafers,41,Productivity Indicator,2011,2011,10000,C
102,"Iran, Islamic Rep of",116,Potatoes,41,Productivity Indicator,2011,2011,300328.622,C
102,"Iran, Islamic Rep of",118,"Potatoes, frozen",41,Productivity Indicator,2011,2011,5500,C
102,"Iran, Islamic Rep of",119,Potato Starch,41,Productivity Indicator,2011,2011,1500,C
102,"Iran, Islamic Rep of",120,Potato Offals,41,Productivity Indicator,2011,2011,4500,C
102,"Iran, Islamic Rep of",156,Sugar Cane,41,Productivity Indicator,2011,2011,841726.619,C
102,"Iran, Islamic Rep of",157,Sugar Beets,41,Productivity Indicator,2011,2011,410000,C
102,"Iran, Islamic Rep of",158,Cane Sugar,41,Productivity Indicator,2011,2011,1196.5812,C
102,"Iran, Islamic Rep of",159,Beet Sugar,41,Productivity Indicator,2011,2011,1646.34548,C
102,"Iran, Islamic Rep of",164,Sugar Refined,41,Productivity Indicator,2011,2011,9200,C
102,"Iran, Islamic Rep of",165,Molasses,41,Productivity Indicator,2011,2011,336.683756,C
102,"Iran, Islamic Rep of",168,Sugar Confectionery,41,Productivity Indicator,2011,2011,10000,C
102,"Iran, Islamic Rep of",169,"Beet Pulp, Dry",41,Productivity Indicator,2011,2011,600,C
102,"Iran, Islamic Rep of",170,Bagasse,41,Productivity Indicator,2011,2011,600,C
102,"Iran, Islamic Rep of",176,"Beans, Dry",41,Productivity Indicator,2011,2011,22902.2368,C
102,"Iran, Islamic Rep of",181,"Broad Beans, Dry",41,Productivity Indicator,2011,2011,0,M
102,"Iran, Islamic Rep of",187,"Peas, Dry",41,Productivity Indicator,2011,2011,0,M
102,"Iran, Islamic Rep of",191,Chick-Peas,41,Productivity Indicator,2011,2011,5161.02245,C
102,"Iran, Islamic Rep of",201,Lentils,41,Productivity Indicator,2011,2011,6125.39452,C
102,"Iran, Islamic Rep of",211,Pulses nes,41,Productivity Indicator,2011,2011,31333.3333,C
102,"Iran, Islamic Rep of",212,Flour of Pulses,41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",213,Bran of Pulses,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",221,Almonds,41,Productivity Indicator,2011,2011,13539.8917,C
102,"Iran, Islamic Rep of",222,Walnuts,41,Productivity Indicator,2011,2011,62362.6769,C
102,"Iran, Islamic Rep of",223,Pistachios,41,Productivity Indicator,2011,2011,18303.6542,C
102,"Iran, Islamic Rep of",225,Hazelnuts (Filberts),41,Productivity Indicator,2011,2011,10198.8393,C
102,"Iran, Islamic Rep of",231,Almonds Shelled,41,Productivity Indicator,2011,2011,4000,C
102,"Iran, Islamic Rep of",232,Walnuts Shelled,41,Productivity Indicator,2011,2011,4500,C
102,"Iran, Islamic Rep of",233,Hazelnuts Shelled,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",234,Nuts nes,41,Productivity Indicator,2011,2011,21564.5161,C
102,"Iran, Islamic Rep of",235,Preprd Nuts(Excl.Grnuts),41,Productivity Indicator,2011,2011,9000,C
102,"Iran, Islamic Rep of",236,Soybeans,41,Productivity Indicator,2011,2011,24285.7143,C
102,"Iran, Islamic Rep of",237,Oil of Soya Beans,41,Productivity Indicator,2011,2011,1621.53846,C
102,"Iran, Islamic Rep of",238,Cake of Soya Beans,41,Productivity Indicator,2011,2011,7900,C
102,"Iran, Islamic Rep of",242,Groundnuts in Shell,41,Productivity Indicator,2011,2011,26157.8171,C
102,"Iran, Islamic Rep of",260,Olives,41,Productivity Indicator,2011,2011,16180.09,C
102,"Iran, Islamic Rep of",261,Oil of Olive,41,Productivity Indicator,2011,2011,1650,C
102,"Iran, Islamic Rep of",265,Castor Beans,41,Productivity Indicator,2011,2011,0,C
102,"Iran, Islamic Rep of",266,Oil of Castor Beans,41,Productivity Indicator,2011,2011,4500,C
102,"Iran, Islamic Rep of",267,Sunflower Seed,41,Productivity Indicator,2011,2011,13235.2941,C
102,"Iran, Islamic Rep of",268,Oil of Sunflower Seed,41,Productivity Indicator,2011,2011,2751.61062,C
102,"Iran, Islamic Rep of",269,Cake of Sunflower Seed,41,Productivity Indicator,2011,2011,3068.08979,C
102,"Iran, Islamic Rep of",270,Rapeseed,41,Productivity Indicator,2011,2011,20909.0909,C
102,"Iran, Islamic Rep of",271,Oil of Rapeseed,41,Productivity Indicator,2011,2011,4015.08296,C
102,"Iran, Islamic Rep of",272,Cake of Rapeseed,41,Productivity Indicator,2011,2011,5499.24585,C
102,"Iran, Islamic Rep of",273,Olive Residues,41,Productivity Indicator,2011,2011,6300,C
102,"Iran, Islamic Rep of",274,Oil of Olive Residues,41,Productivity Indicator,2011,2011,800,C
102,"Iran, Islamic Rep of",280,Safflower Seed,41,Productivity Indicator,2011,2011,7148.19427,C
102,"Iran, Islamic Rep of",289,Sesame Seed,41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",290,Oil of Sesame Seed,41,Productivity Indicator,2011,2011,4500,C
102,"Iran, Islamic Rep of",291,Cake of Sesame Seed,41,Productivity Indicator,2011,2011,4500,C
102,"Iran, Islamic Rep of",292,Mustard Seed,41,Productivity Indicator,2011,2011,0,C
102,"Iran, Islamic Rep of",299,Melonseed,41,Productivity Indicator,2011,2011,6385.39043,C
102,"Iran, Islamic Rep of",328,Seed Cotton,41,Productivity Indicator,2011,2011,20521.7391,C
102,"Iran, Islamic Rep of",329,Cottonseed,41,Productivity Indicator,2011,2011,6016.94915,C
102,"Iran, Islamic Rep of",331,Oil of Cotton Seed,41,Productivity Indicator,2011,2011,1030.32909,C
102,"Iran, Islamic Rep of",332,Cake of Cotton Seed,41,Productivity Indicator,2011,2011,3536.73247,C
102,"Iran, Islamic Rep of",333,Linseed,41,Productivity Indicator,2011,2011,8222.63798,C
102,"Iran, Islamic Rep of",334,Oil of Linseed,41,Productivity Indicator,2011,2011,3400,C
102,"Iran, Islamic Rep of",335,Cake of Linseed,41,Productivity Indicator,2011,2011,6300,C
102,"Iran, Islamic Rep of",339,Oilseeds nes,41,Productivity Indicator,2011,2011,10136.0544,C
102,"Iran, Islamic Rep of",343,Flour/Meal of Oilseeds,41,Productivity Indicator,2011,2011,8500,C
102,"Iran, Islamic Rep of",358,Cabbages,41,Productivity Indicator,2011,2011,316799.552,C
102,"Iran, Islamic Rep of",366,Artichokes,41,Productivity Indicator,2011,2011,178947.368,C
102,"Iran, Islamic Rep of",367,Asparagus,41,Productivity Indicator,2011,2011,225627.24,C
102,"Iran, Islamic Rep of",372,Lettuce,41,Productivity Indicator,2011,2011,330076.706,C
102,"Iran, Islamic Rep of",373,Spinach,41,Productivity Indicator,2011,2011,209695.462,C
102,"Iran, Islamic Rep of",388,Tomatoes,41,Productivity Indicator,2011,2011,361025.56,C
102,"Iran, Islamic Rep of",390,Tomatojuice Single-Stren,41,Productivity Indicator,2011,2011,6500,C
102,"Iran, Islamic Rep of",391,Tomato Paste,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",392,Peeled Tomatoes,41,Productivity Indicator,2011,2011,8500,C
102,"Iran, Islamic Rep of",393,Cauliflower,41,Productivity Indicator,2011,2011,333822.302,C
102,"Iran, Islamic Rep of",394,"Pumpkins, Squash, Gourds",41,Productivity Indicator,2011,2011,159141.6,C
102,"Iran, Islamic Rep of",397,Cucumbers and Gherkins,41,Productivity Indicator,2011,2011,240818.827,C
102,"Iran, Islamic Rep of",399,Eggplants,41,Productivity Indicator,2011,2011,313271.884,C
102,"Iran, Islamic Rep of",401,"Chillies&Peppers, Green",41,Productivity Indicator,2011,2011,97014.9254,C
102,"Iran, Islamic Rep of",403,"Onions, Dry",41,Productivity Indicator,2011,2011,352413.888,C
102,"Iran, Islamic Rep of",406,Garlic,41,Productivity Indicator,2011,2011,94151.357,C
102,"Iran, Islamic Rep of",407,Leeks and Oth.Alliac.Veg,41,Productivity Indicator,2011,2011,298262.069,C
102,"Iran, Islamic Rep of",414,"Beans, Green",41,Productivity Indicator,2011,2011,88587.2576,C
102,"Iran, Islamic Rep of",417,"Peas, Green",41,Productivity Indicator,2011,2011,77065.3029,C
102,"Iran, Islamic Rep of",420,"Broad Beans, Green",41,Productivity Indicator,2011,2011,165591.398,C
102,"Iran, Islamic Rep of",426,Carrots,41,Productivity Indicator,2011,2011,312229.437,C
102,"Iran, Islamic Rep of",450,Dried Mushrooms,41,Productivity Indicator,2011,2011,2000,C
102,"Iran, Islamic Rep of",463,Vegetables Fresh nes,41,Productivity Indicator,2011,2011,234116.67,C
102,"Iran, Islamic Rep of",469,Vegetables Dehydrated,41,Productivity Indicator,2011,2011,2000,C
102,"Iran, Islamic Rep of",471,Vegetables Pr by Vinegar,41,Productivity Indicator,2011,2011,10000,C
102,"Iran, Islamic Rep of",472,Vegetables Prepared nes,41,Productivity Indicator,2011,2011,9000,C
102,"Iran, Islamic Rep of",473,Vegetables Frozen,41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",474,Veg. in Temp Preservativ,41,Productivity Indicator,2011,2011,10000,C
102,"Iran, Islamic Rep of",475,Veg.Prep or Pres.Frozen,41,Productivity Indicator,2011,2011,8000,C
102,"Iran, Islamic Rep of",486,Bananas,41,Productivity Indicator,2011,2011,294580.874,C
102,"Iran, Islamic Rep of",490,Oranges,41,Productivity Indicator,2011,2011,230657.542,C
102,"Iran, Islamic Rep of",491,Oranjuice Single-Strengt,41,Productivity Indicator,2011,2011,6000,C
102,"Iran, Islamic Rep of",495,Tang.Mand.Clement.Satsma,41,Productivity Indicator,2011,2011,266666.667,C
102,"Iran, Islamic Rep of",497,Lemons and Limes,41,Productivity Indicator,2011,2011,166791.352,C
102,"Iran, Islamic Rep of",507,Grapefruit and Pomelos,41,Productivity Indicator,2011,2011,191703.27,C
102,"Iran, Islamic Rep of",509,Grapefruitjuice Sing-Str,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",510,Grapefruitjuice Concentr,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",512,Citrus Fruit nes,41,Productivity Indicator,2011,2011,136394.052,C
102,"Iran, Islamic Rep of",513,Citrusjuice Single-Stren,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",514,Citrusjuice Concentrated,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",515,Apples,41,Productivity Indicator,2011,2011,122204.894,C
102,"Iran, Islamic Rep of",517,Ferm. Beverages Exc Wine,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",518,Applejuice Single Streng,41,Productivity Indicator,2011,2011,6500,C
102,"Iran, Islamic Rep of",519,Applejuice Concentrated,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",521,Pears,41,Productivity Indicator,2011,2011,85386.4,C
102,"Iran, Islamic Rep of",523,Quinces,41,Productivity Indicator,2011,2011,71764.2293,C
102,"Iran, Islamic Rep of",526,Apricots,41,Productivity Indicator,2011,2011,45141.2002,C
102,"Iran, Islamic Rep of",527,Dry Apricots,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",530,Sour Cherries,41,Productivity Indicator,2011,2011,76045.6274,C
102,"Iran, Islamic Rep of",531,Cherries,41,Productivity Indicator,2011,2011,52687.0665,C
102,"Iran, Islamic Rep of",534,Peaches and Nectarines,41,Productivity Indicator,2011,2011,279342.167,C
102,"Iran, Islamic Rep of",536,Plums,41,Productivity Indicator,2011,2011,227069.603,C
102,"Iran, Islamic Rep of",537,"Plums, Dried (Prunes)",41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",541,"Stone Fruit nes, Fresh",41,Productivity Indicator,2011,2011,45672.6655,C
102,"Iran, Islamic Rep of",544,Strawberries,41,Productivity Indicator,2011,2011,130074.791,C
102,"Iran, Islamic Rep of",558,Berries nes,41,Productivity Indicator,2011,2011,97598.9909,C
102,"Iran, Islamic Rep of",560,Grapes,41,Productivity Indicator,2011,2011,99468.6912,C
102,"Iran, Islamic Rep of",561,Raisins,41,Productivity Indicator,2011,2011,2500,C
102,"Iran, Islamic Rep of",562,Grape Juice,41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",567,Watermelons,41,Productivity Indicator,2011,2011,263523.619,C
102,"Iran, Islamic Rep of",568,Cantaloupes&oth Melons,41,Productivity Indicator,2011,2011,175000,C
102,"Iran, Islamic Rep of",569,Figs,41,Productivity Indicator,2011,2011,28428.463,C
102,"Iran, Islamic Rep of",570,"Figs, Dried",41,Productivity Indicator,2011,2011,2500,C
102,"Iran, Islamic Rep of",571,Mangoes,41,Productivity Indicator,2011,2011,71796.875,C
102,"Iran, Islamic Rep of",577,Dates,41,Productivity Indicator,2011,2011,68745.5969,C
102,"Iran, Islamic Rep of",580,Pineapplejuice Concentr.,41,Productivity Indicator,2011,2011,800,C
102,"Iran, Islamic Rep of",587,Persimmons,41,Productivity Indicator,2011,2011,81653.8462,C
102,"Iran, Islamic Rep of",592,Kiwi Fruit,41,Productivity Indicator,2011,2011,154901.961,C
102,"Iran, Islamic Rep of",600,Papayas,41,Productivity Indicator,2011,2011,144947.368,C
102,"Iran, Islamic Rep of",603,Fruit Tropical Fresh nes,41,Productivity Indicator,2011,2011,0,C
102,"Iran, Islamic Rep of",604,Fruit Tropical Dried nes,41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",619,Fruit Fresh nes,41,Productivity Indicator,2011,2011,155197.952,C
102,"Iran, Islamic Rep of",620,Fruit Dried nes,41,Productivity Indicator,2011,2011,2500,C
102,"Iran, Islamic Rep of",622,Fruit Juice nes,41,Productivity Indicator,2011,2011,6000,C
102,"Iran, Islamic Rep of",623,Fruit Prepared nes,41,Productivity Indicator,2011,2011,7500,C
102,"Iran, Islamic Rep of",625,"Fruit,Nut,Peel,Sugar Prs",41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",626,Homogen.Cooked Fruit Pre,41,Productivity Indicator,2011,2011,9000,C
102,"Iran, Islamic Rep of",628,Fruit Pulp for Feed,41,Productivity Indicator,2011,2011,3000,C
102,"Iran, Islamic Rep of",632,Alcohol Non Food Purpose,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",633,Beverages Non-Alcoholic,41,Productivity Indicator,2011,2011,40000,C
102,"Iran, Islamic Rep of",634,Beverages Dist Alcoholic,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",640,Clover for Forage+Silage,41,Productivity Indicator,2011,2011,148275.862,C
102,"Iran, Islamic Rep of",641,Alfalfa for Forage+Silag,41,Productivity Indicator,2011,2011,330769.231,C
102,"Iran, Islamic Rep of",651,Forage Products nes,41,Productivity Indicator,2011,2011,272413.793,C
102,"Iran, Islamic Rep of",654,Dregs from Brewing+Dist.,41,Productivity Indicator,2011,2011,5000,C
102,"Iran, Islamic Rep of",658,Coffee Subst Cont Coffee,41,Productivity Indicator,2011,2011,20000,C
102,"Iran, Islamic Rep of",662,Cocoa Paste,41,Productivity Indicator,2011,2011,8000,C
102,"Iran, Islamic Rep of",663,Cocoa Husks+Shell,41,Productivity Indicator,2011,2011,2000,C
102,"Iran, Islamic Rep of",664,Cocoa Butter,41,Productivity Indicator,2011,2011,5800,C
102,"Iran, Islamic Rep of",665,Cocoa Powder and Cake,41,Productivity Indicator,2011,2011,4100,C
102,"Iran, Islamic Rep of",666,Chocolate Products nes,41,Productivity Indicator,2011,2011,47000,C
102,"Iran, Islamic Rep of",667,Tea,41,Productivity Indicator,2011,2011,43401.4288,C
102,"Iran, Islamic Rep of",689,"Pimento, Allspice",41,Productivity Indicator,2011,2011,22768.5123,C
102,"Iran, Islamic Rep of",711,"Anise, Badian, Fennel",41,Productivity Indicator,2011,2011,9406.60942,C
102,"Iran, Islamic Rep of",723,Spices nes,41,Productivity Indicator,2011,2011,5906.14259,C
102,"Iran, Islamic Rep of",753,Essential Oils nes,41,Productivity Indicator,2011,2011,500,C
102,"Iran, Islamic Rep of",767,Cotton Lint,41,Productivity Indicator,2011,2011,3110.16949,C
102,"Iran, Islamic Rep of",769,Cotton Waste,41,Productivity Indicator,2011,2011,700,C
102,"Iran, Islamic Rep of",770,Cotton Linter,41,Productivity Indicator,2011,2011,500,C
102,"Iran, Islamic Rep of",780,Jute,41,Productivity Indicator,2011,2011,0,M
102,"Iran, Islamic Rep of",826,Tobacco Leaves,41,Productivity Indicator,2011,2011,15725.2657,C
102,"Iran, Islamic Rep of",867,Beef and Veal,41,Productivity Indicator,2011,2011,1810.29667,C
102,"Iran, Islamic Rep of",868,"Offals of Cattle, Edible",41,Productivity Indicator,2011,2011,450,F
102,"Iran, Islamic Rep of",869,Fat of Cattle,41,Productivity Indicator,2011,2011,55,F
102,"Iran, Islamic Rep of",874,Sausages Beef and Veal,41,Productivity Indicator,2011,2011,10000,C
102,"Iran, Islamic Rep of",875,Beef Preparations,41,Productivity Indicator,2011,2011,8000,C
102,"Iran, Islamic Rep of",882,"Cow Milk, Whole, Fresh",41,Productivity Indicator,2011,2011,23637.6022,C
102,"Iran, Islamic Rep of",885,"Cream, Fresh",41,Productivity Indicator,2011,2011,1000,C
102,"Iran, Islamic Rep of",886,Butter of Cow Milk,41,Productivity Indicator,2011,2011,419.999981,C
102,"Iran, Islamic Rep of",888,Skim Milk of Cows,41,Productivity Indicator,2011,2011,9400,C
102,"Iran, Islamic Rep of",889,"Whole Milk,Condensed",41,Productivity Indicator,2011,2011,4000,C
102,"Iran, Islamic Rep of",892,Yogurt Concentr.Or Not,41,Productivity Indicator,2011,2011,8000,C
102,"Iran, Islamic Rep of",893,"Butterm,Curdl,Acid.Milk",41,Productivity Indicator,2011,2011,8500,C
102,"Iran, Islamic Rep of",894,"Whole Milk, Evaporated",41,Productivity Indicator,2011,2011,4000,C
102,"Iran, Islamic Rep of",897,Dry Whole Cow Milk,41,Productivity Indicator,2011,2011,1300,C
102,"Iran, Islamic Rep of",900,Dry Whey,41,Productivity Indicator,2011,2011,700,C
102,"Iran, Islamic Rep of",901,Cheese (Whole Cow Milk),41,Productivity Indicator,2011,2011,1200,C
102,"Iran, Islamic Rep of",903,"Whey, Fresh",41,Productivity Indicator,2011,2011,7000,C
102,"Iran, Islamic Rep of",904,Cheese (Skim Cow Milk),41,Productivity Indicator,2011,2011,2500,C
102,"Iran, Islamic Rep of",905,Whey Cheese,41,Productivity Indicator,2011,2011,2000,C
102,"Iran, Islamic Rep of",919,"Cattle Hides, Fresh",41,Productivity Indicator,2011,2011,179.999995,C
102,"Iran, Islamic Rep of",920,Hides Wet-Salted Cattle,41,Productivity Indicator,2011,2011,8000,C
102,"Iran, Islamic Rep of",944,Indigenous Cattle Meat,41,Productivity Indicator,2011,2011,1810,F
102,"Iran, Islamic Rep of",945,Biological Cattle Meat,41,Productivity Indicator,2011,2011,3620,F
102,"Iran, Islamic Rep of",947,Buffalo Meat,41,Productivity Indicator,2011,2011,1657.69231,C
102,"Iran, Islamic Rep of",948,"Offals of Buffalo,Edible",41,Productivity Indicator,2011,2011,279.999995,C
102,"Iran, Islamic Rep of",949,Fat of Buffalo,41,Productivity Indicator,2011,2011,50.999999,C
102,"Iran, Islamic Rep of",951,Buffalo Milk,41,Productivity Indicator,2011,2011,10625,C
102,"Iran, Islamic Rep of",957,"Buffalo Hides, Fresh",41,Productivity Indicator,2011,2011,220.000005,C
102,"Iran, Islamic Rep of",972,Indigenous Buffalo Meat,41,Productivity Indicator,2011,2011,1658,
102,"Iran, Islamic Rep of",973,Biological Buffalo Meat,41,Productivity Indicator,2011,2011,3628,F
102,"Iran, Islamic Rep of",977,Mutton and Lamb,41,Productivity Indicator,2011,2011,183.144721,C
102,"Iran, Islamic Rep of",978,"Offals of Sheep, Edible",41,Productivity Indicator,2011,2011,34.999999,C
102,"Iran, Islamic Rep of",979,Fat of Sheep,41,Productivity Indicator,2011,2011,20,C
102,"Iran, Islamic Rep of",982,Sheep Milk,41,Productivity Indicator,2011,2011,380.035537,C
102,"Iran, Islamic Rep of",983,Butter+Ghee (Sheep Milk),41,Productivity Indicator,2011,2011,500,C
102,"Iran, Islamic Rep of",984,Cheese of Sheep Milk,41,Productivity Indicator,2011,2011,2500,C
102,"Iran, Islamic Rep of",985,Skim Sheep Milk,41,Productivity Indicator,2011,2011,9400,C
102,"Iran, Islamic Rep of",987,"Wool, Greasy",41,Productivity Indicator,2011,2011,9.217913,C
102,"Iran, Islamic Rep of",995,"Sheepskins, Fresh",41,Productivity Indicator,2011,2011,30.000001,C
